Symbol,Description,Price,Price - Currency,Price Change % 1 day,Performance % 1 week,Performance % 1 month,Performance % 3 months,Performance % 6 months,Performance % Year to date,Performance % 1 year,Performance % 5 years,Performance % 10 years,Performance % All Time,Volatility 1 week,Volatility 1 month,Simple Moving Average (50) 1 day,Simple Moving Average (200) 1 day,"Earnings per share basic, Annual","Earnings per share basic, Annual - Currency","Earnings per share diluted, Annual","Earnings per share diluted, Annual - Currency","EBITDA, Annual","EBITDA, Annual - Currency","Gross profit, Annual","Gross profit, Annual - Currency","Net income, Annual","Net income, Annual - Currency","Free cash flow, Annual","Free cash flow, Annual - Currency","Debt to revenue ratio, Annual","Debt to equity ratio, Annual",Market capitalization,Market capitalization - Currency,"Dividends per share, Annual","Dividends per share, Annual - Currency",Beta 5 years,Sector,Index,Analyst Rating,Country or region of registration,"Fiscal period end date, Annual",Industry,Volatility 1 day
ROR,Rotork plc,338.6,GBX,6.011271133375093,6.3442211055276525,-6.721763085399442,0.41518386714117267,-1.5697674418604586,3.928790669122164,21.275071633237836,-9.319761899297314,103.11937612477507,1845.9770114942532,2.426971577274446,2.6494626348206936,349.07599999999985,338.52599999999956,0.18604832,USD,0.18524000000000002,USD,277792640,USD,515573440,USD,155466880,USD,156544640,USD,0.057506754148977234,0.0768569463548831,3472391636.47,USD,0.1118176,USD,1.5416756,Producer manufacturing,"FTSE 250, FTSE All-Share, FTSE 350, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 600 ex Eurozone, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Developed Markets 2400",Strong buy,United Kingdom,2025-12-31,Industrial machinery,6.004901960784321
300085,"Shenzhen Infogem Technologies Co., Ltd. Class A",39.02,CNY,15.786350148367953,1.4824447334200266,5.345572354211674,-6.021194605009634,-24.011684518013627,-2.4743814046488253,28.778877887788784,150.4492939666239,12.724557169001624,1230.5195334384246,7.745007263417884,6.717011039933942,39.53960000000002,43.62750000000001,-0.025022592,USD,-0.025022592,USD,-4067112.1152,USD,25560035.2677888,USD,-17683193.0899968,USD,-4961470.5024,USD,0.4131973513960468,0.6604774124953581,3472049924.1504,USD,0,USD,5.4882264,Technology services,,No rating,China,2024-12-31,Packaged software,18.82421083116131
TEP,Teleperformance SE,51.3,EUR,2.5999999999999943,1.223362273086025,-5.000000000000005,-20.018709073900848,-19.642857142857153,-17.44448020598649,-40.209790209790214,-83.73493924333987,-33.41985982790942,15725.567082820466,2.5369498992128783,4.411999043824663,51.668999999999976,63.18804999999993,9.960079702,USD,9.86940753,USD,2282542734,USD,2636774950,USD,583731470,USD,1383572780,USD,0.4866294446076991,1.2125945814010302,3471344158.87107,USD,5.285295,USD,0.71564275,Commercial services,"SBF 120, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, EURO STOXX, STOXX Europe 600 ex UK, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Developed Markets 2400",Buy,France,2025-12-31,Miscellaneous commercial services,4.232594936708861
5714,"DOWA HOLDINGS CO., LTD.",9891,JPY,6.252014179825975,8.656486872459629,4.666666666666667,21.511056511056513,76.37303851640513,31.49428343525658,141.83374083129584,106.92468619246861,218.55072463768116,277.51908396946567,2.9655523162224093,3.156417359212511,9657.84,6745.56,3.0370022694,USD,3.0370022694,USD,410105652,USD,555791082,USD,180835248,USD,-220164648,USD,0.20062268665865102,0.34175868032459805,3470798963.744502,USD,0.9999,USD,1.2809294,Non-energy minerals,"Nikkei 225, STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX Developed Markets 2400, STOXX East Asia 1800",Neutral,Japan,2025-03-31,Other metals/Minerals,6.014260617960112
JGS,JG Summit Holdings Inc.,29,PHP,4.129263913824052,4.316546762589925,12.840466926070041,20.58212058212058,22.362869198312243,22.621564482029605,81.47684605757196,-52.14521294208624,-61.62571013819986,745.8332836406279,2.924078781719576,3.6412518304376724,27.563999999999986,23.995550000000097,0.048674376000000005,USD,0.048674376000000005,USD,1120151467.3258,USD,1376832658.5534801,USD,366373080.6847,USD,40785206.612,USD,1.193451377710346,1.18515204846497,3468647506.9449596,USD,0.0072156,USD,1.3527098,Consumer non-durables,"PSEi, PSE Holding Firms, PSE All Shares, STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Strong buy,Philippines,2024-12-31,Food: major diversified,5.46737213403879
VENTURE19,Venture Corporation Limited Units Thailand Depository Receipt Repr 0.01 Sh,3.96,THB,1.5384615384615399,-0.5025125628140708,4.761904761904766,2.590673575129536,9.39226519337016,5.882352941176464,44.52554744525546,4.761904761904766,4.761904761904766,4.761904761904766,0.8227798419592872,1.0397784150575877,3.997599999999998,3.6148000000000025,0.0062892799999999995,USD,0.00627343,USD,220815037.385,USD,295504388.3345878,USD,181044160.19511876,USD,216302454.259,USD,0.00754136958719419,0.00703001101784947,3468549929.1527,USD,0.0061402900000000005,USD,0.10786556,Electronic technology,,No rating,Singapore,2025-12-31,Computer processing hardware,1.52284263959391
V03,Venture Corporation Limited,15.73,SGD,1.7464424320827916,0.8333333333333384,2.475570032573295,1.0925449871465291,8.557625948930298,3.8969616908850715,44.31192660550459,-24.04635075066879,87.26190476190476,20705.77747209142,1.6564254356859736,1.8013008566513125,15.99799999999997,14.554049999999997,0.61258904,USD,0.61134552,USD,215140618,USD,287910631.2,USD,176391757.6,USD,210743997.6,USD,0.0077462490880905515,0.00703001101784949,3468549929.1527,USD,0.5829,USD,1.0850389,Electronic technology,"Straits Times Index, STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Asia/Pacific 600 ex Japan, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX Developed Markets 2400, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Buy,Singapore,2025-12-31,Computer processing hardware,2.1864951768488736
3491,"Universal Microwave Technology, Inc.",1790,TWD,9.146341463414634,18.93687707641196,51.69491525423729,134.2931937172775,280.8510638297872,163.62297496318115,428.8035450516987,2246.0025289907258,2459.6474355921923,5853.598913957126,5.278227204299998,6.889136650551264,1326.82,668.8374999999999,0.24961766399999996,USD,0.2412403555,USD,21903299.97,USD,38735890.625,USD,16517254.614999998,USD,-9203249.299999999,USD,0.34000336029727213,0.230474998914997,3468483514.869326,USD,0.21668199999999999,USD,1.4446133,Electronic technology,GreTai 50,Buy,Taiwan,2025-12-31,Electronic production equipment,9.27536231884058
KAI,Kadant Inc,294.2,USD,1.9615997781936536,1.1726675607826844,-12.88641478147579,-3.638924371949826,-0.6651585238207878,2.841961757611772,-0.3691286531884018,58.29970406241593,554.7963498775873,1504.7111964387411,3.12134048172645,4.18321739284435,321.17719999999997,309.9399999999999,8.6613,USD,8.6458,USD,214245000,USD,475728000,USD,101969000,USD,154280000,USD,0.3951302354578008,0.42434290764832705,3468330827.9999995,USD,1.36,USD,1.254369,Producer manufacturing,"Russell 2000, Russell 3000, Mini-Russell 2000, STOXX Developed Markets 2400",Buy,United States,2025-12-31,Industrial machinery,3.6880779102063808
2610,China Airlines Ltd.,18.55,TWD,1.923076923076931,1.64383561643836,1.923076923076931,-11.03117505995204,-9.951456310679614,-8.168316831683162,-2.368421052631575,20.06472491909386,67.11711711711713,-11.068675501438435,1.7713550174024528,2.2226050305892646,20.359000000000066,20.562500000000064,0.077030451,USD,0.075800462,USD,1597622324.11,USD,1131473349.695,USD,468425664.93499994,USD,-137318616.755,USD,0.5242312943550599,1.1235173767381401,3468238795.836081,USD,,,0.895761,Transportation,"STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Neutral,Taiwan,2025-12-31,Airlines,2.989130434782613
600323,"Grandblue Environment Co., Ltd. Class A",29.58,CNY,1.4751286449399648,-0.37049511620075104,0.5438477226376498,3.5714285714285703,8.590308370044053,1.2320328542094436,27.225806451612893,10.703596957469934,131.99999999999997,902.7635322226772,2.3560613588119628,3.6437978817954084,29.2122,27.90249999999999,0.27949427200000004,USD,0.27949427200000004,USD,492451361.31839997,USD,452053830.3995904,USD,227888004.4280704,USD,223780191.7056,USD,1.4187081097408458,1.25474055186391,3465282233.4048004,USD,0.109568,USD,0.58409774,Industrial services,SSE Composite,Strong buy,China,2024-12-31,Environmental services,1.7135023989033584
AB,AllianceBernstein Holding L.P.,37.55,USD,-1.5469323544834908,1.7339474397182353,-2.137086265311442,-4.76794319046412,-2.7705851890212334,-2.2135416666666705,6.676136363636347,-7.466732380482999,57.31043150397987,1383.4567901234566,2.6921489462564696,2.795434731066275,39.22159999999998,39.65080000000001,2.9666,USD,2.9666,USD,0,USD,0,USD,299836000,USD,352372000,USD,,0,3465277810,USD,3.47,USD,0.8409949,Finance,,Neutral,United States,2025-12-31,Investment managers,2.5782841823056315
600170,"Shanghai Construction Group Co., Ltd. Class A",2.8,CNY,4.477611940298495,1.0830324909747222,-2.7777777777777803,4.089219330855014,-8.196721311475411,5.26315789473683,14.754098360655732,-6.976744186046511,-26.63744566258308,461.7887353333012,2.7330827067669112,3.20562122601848,2.895400000000001,2.734799999999995,0.024844544,USD,0.024844544,USD,1010239652.9024,USD,3337156171.585574,USD,220802053.9849728,USD,1375395150.1312,USD,0.3454539642155045,3.2903101062266398,3464915637.8214,USD,0.0082176,USD,0.9462417,Industrial services,SSE Composite,Buy,China,2024-12-31,Engineering & construction,6.666666666666655
000088,"Shenzhen Yan Tian Port Holdings Co., Ltd. Class A",4.65,CNY,1.7505470459518613,0.4319654427645888,1.307189542483671,4.026845637583906,4.966139954853288,4.494382022471914,6.651376146788992,-20.91836734693877,-26.771007744320258,0.07355944649206493,1.475370309763031,2.431272796619384,4.5789999999999935,4.543999999999999,0.0400288,USD,,,,,,,206243202.55200002,USD,,,,,3464446746.0420003,USD,,,0.87395364,Transportation,SZSE Component,No rating,China,2025-12-31,Marine shipping,1.746724890829696
SJ,Stella-Jones Inc.,88.07,CAD,-2.899669239250286,-6.685738503920325,-6.794369774579323,-1.2668161434977687,7.744066552483482,3.611764705882345,38.54019191442503,71.07614607614607,89.2757360842467,17514,2.625751090784898,2.538333345314613,94.77159999999996,84.82300000000001,4.43641286,USD,4.43204366,USD,463863400,USD,501729800,USD,245403400,USD,330602800,USD,0.4702176403207331,0.8052967140755269,3462286616.62962,USD,0.9248139999999999,USD,0.31450638,Non-energy minerals,"S&P/TSX Composite, S&P/TSX Capped Materials, S&P/TSX Completion, S&P/TSX Capped Composite, S&P/TSX Composite Dividend, STOXX Developed Markets 2400",Buy,Canada,2025-12-31,Forest products,3.6967203748143063
BREL,Brederode S.A.,104.4,EUR,2.5540275049115997,0.3846153846153901,0.9671179883945841,-4.570383912248628,-4.220183486238527,-2.4299065420560693,-1.5094339622641455,3.777335984095439,170.18634239612686,260.00000000000006,1.6433134999473828,2.067113399168374,104.17199999999956,107.26200000000019,14.598465396000002,USD,14.598465396000002,USD,427815017.2,USD,,,427815017.2,USD,38002926.2,USD,0,0,3459534302.5699,USD,0.99277598,USD,,Finance,"LuxX, Lux General",Buy,Luxembourg,2024-12-31,Investment managers,3.065134099616861
5393,Nichias Corporation,3005,JPY,3.158256093374528,2.3327090073216414,5.43859754561405,24.79236005191031,61.06843112649635,31.605840732116796,109.16473527030166,226.2757904505972,572.7612007574627,1801.898753196203,2.4127826972493054,2.948551523577081,2850.156642820199,2206.9874790938993,1.0917994758,USD,1.0917994758,USD,315688428,USD,499176744,USD,213798618,USD,163197012,USD,0.04304282060878244,0.0512531275966596,3459043316.012648,USD,0.23997573336,USD,0.9782376,Producer manufacturing,"STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX East Asia 1800",Strong buy,Japan,2025-03-31,Building products,3.880896620943459
688372,"Shanghai V-Test Semiconductor Tech Co., Ltd. Class A",152.38,CNY,7.765205091937758,15.439393939393936,17.188341152041833,37.057024644720265,76.16184971098266,38.51468048359239,168.42032262086462,186.13635005556472,186.13635005556472,186.13635005556472,5.310387926831792,6.70591992541006,133.36880000000002,94.519864362,0.2887792,USD,,,,,,,42896034.352,USD,,,,,3458656289.2734003,USD,,,1.9233028,Electronic technology,SSE Composite,Strong buy,China,2025-12-31,Semiconductors,7.927754032814008
2357,AviChina Industry & Technology Co. Ltd. Class H,3.51,HKD,3.235294117647055,3.5398230088495475,-12.903225806451623,-15.827338129496406,-19.86301369863014,-11.586901763224192,12.861736334405142,-34.146341463414636,-39.79416809605489,122.1518987341772,1.3968090138906757,2.512724399442917,3.9792000000000023,4.170249999999999,0.030791861999999996,USD,0.030791861999999996,USD,1080712274.1137998,USD,2318603036.0003567,USD,245913718.30420846,USD,,,0.37912699874566885,0.9429977074863269,3458130058.62981,USD,0.0097578216,USD,0.54886895,Electronic technology,"STOXX Emerging Markets 1500, STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Strong buy,China,2025-12-31,Aerospace & defense,3.7681159420289823
5832,"Chugin Financial Group,Inc.",3101,JPY,3.126039241769205,5.619891008174387,13.673020527859238,19.315121200461714,44.43409408476945,24.763629048481192,133.1578947368421,241.89636163175302,196.74641148325358,294.0279542566709,2.7687799294169,3.012815850123928,3001.7400000000016,2362.7124999999905,1.0173402558,USD,1.0163336898000002,USD,,,,,182875044,USD,908435814,USD,9.295480401282449,3.48000796510106,3458039147.254744,USD,0.413292,USD,0.84582597,Finance,"STOXX Global 1800, STOXX Asia/Pacific 600, STOXX Global 1800 ex Europe, STOXX Global 1800 ex North America, STOXX East Asia 1800",No rating,Japan,2025-03-31,Regional banks,4.848682069638789
688018,Espressif Systems (Shanghai) Co. Ltd. Class A,151,CNY,6.46548685045476,1.0236167792868143,-0.6970932526634238,-12.239916308264558,-30.765703805593763,-11.706233189100695,22.43728217317931,160.758230762968,94.13617050518968,94.13617050518968,2.783559955523157,4.127797058194559,157.9204,165.86499999999995,0.45060992000000005,USD,0.44829396800000004,USD,73006040.816,USD,165184491.828372,USD,71171226.7474968,USD,3527360.7296,USD,0.01195761527687637,0.00687367439929625,3456319479.6276,USD,0.07148,USD,1.2558124,Electronic technology,SSE Composite,Strong buy,China,2025-12-31,Semiconductors,6.324137931034474
K71U,Keppel REIT,0.915,SGD,2.2346368715083815,2.234636871508382,-2.659574468085097,-6.6326530612244845,-9.230952249251041,-6.153846153846149,12.486795248867573,-26.067146803044846,-8.323261917254555,-32.09130532549187,1.4794524799801363,1.7790568190871672,0.9390000000000019,0.9711796425499983,0.08805676,USD,0.08805676,USD,111737266.8,USD,127098624.8,USD,344405299.2,USD,187018413.2,USD,14.766329294571635,0.8118125206027911,3456041739.4342,USD,0.04049025472,USD,0.9594845,Finance,"STOXX East Asia 1800, STOXX East Asia 1800 ex Japan",Neutral,Singapore,2025-12-31,Real estate investment trusts,3.314917127071826
CNK,"Cinemark Holdings, Inc.",29.88,USD,-0.829737802854298,7.675675675675672,6.790564689063611,29.350649350649338,15.366795366795369,28.62677572105036,19.663596315578694,31.514084507042256,-13.666570355388618,57.26315789473684,2.8679631983527827,3.506292417309248,26.533199999999994,26.724699999999995,1.1817,USD,1.0424,USD,543700000,USD,577900000,USD,136600000,USD,177200000,USD,0.9604494382022473,7.38351431391905,3451923879,USD,0.33,USD,1.092095,Consumer services,"Russell 2000, Nasdaq US Small Cap Growth, Russell 3000, Mini-Russell 2000, STOXX Developed Markets 2400",Buy,United States,2025-12-31,Movies/Entertainment,1.820020222446913
603077,Sichuan Hebang Biotechnology Co. Ltd. Class A,2.87,CNY,1.7730496453900804,0.34965034965035774,-2.3809523809523756,23.706896551724153,23.706896551724153,26.991150442477892,75.00000000000001,79.375,39.793582841336224,42.06535303240229,3.9085405398430884,6.207630674636558,2.738200000000001,2.2221999999999973,0.000520448,USD,0.0005067520000000001,USD,128497637.4144,USD,72802667.51037453,USD,4309403.2671872,USD,-88543090.9824,USD,1.0217717843407588,0.468359321849323,3451469437.8162003,USD,0.0027392000000000002,USD,1.3801066,Process industries,SSE Composite,No rating,China,2024-12-31,Chemicals: agricultural,3.9855072463768235
PNN,Pennon Group Plc,568,GBX,3.272727272727273,5.674418604651163,4.990757855822551,1.6100178890876566,17.11340206185567,7.0688030160226205,29.32604735883425,-28.18353876078046,-10.073300709151185,132.77079371507403,1.9633381257351976,3.057667735657218,556.1199999999999,516.4670000000002,-0.2074149,USD,-0.2074149,USD,432006750.00000006,USD,849677850.0000001,USD,-74777850,USD,-721302750,USD,4.346535598396641,3.1448004419279103,3450286323.1534996,USD,0.40005775215,USD,0.79585546,Utilities,"FTSE 250, FTSE All-Share, FTSE 350, STOXX Europe 600, STOXX Global 1800, STOXX Europe Total Market, STOXX Europe 600 ex Eurozone, STOXX Global 1800 ex Asia/Pacific, STOXX Global 1800 ex North America, STOXX Developed Markets 2400",Buy,United Kingdom,2025-03-31,Water utilities,3.5714285714285716
002270,"Huaming Power Equipment Co., Ltd. Class A",28.41,CNY,7.6136363636363695,3.4595775673707183,-20.68676716917923,5.066568047337283,35.93301435406699,13.413173652694608,115.71753986332574,455.9686888454011,149.2107667823188,378.40766529986786,3.2527362302625313,4.982470341170087,31.31,24.03919999999999,0.114982728,USD,0.114982728,USD,127035272.4456,USD,182755656.74334398,USD,101464053.0241992,USD,70975717.1776,USD,0.6183755304515463,0.474632666582639,3449679307.6032004,USD,,,1.1051048,Producer manufacturing,SZSE Component,Strong buy,China,2025-12-31,Electrical products,7.5645756457564595
SMG,SMG Swiss Marketplace Group Holding AG,29.15,CHF,3.9215686274509727,5.4249547920434,-4.426229508196726,-30.26315789473684,-34.198645598194126,-21.10960757780786,-39.58549222797928,-39.58549222797928,-39.58549222797928,-39.58549222797928,3.7009648629082292,5.666787785750835,29.99799999999998,,0.870366,USD,0.870366,USD,182755416.20000002,USD,190436080.8,USD,85389211.60000001,USD,172549428.8,USD,0.770058646521421,0.280509776383067,3449447462.59841,USD,1.034348,USD,-0.37527493,Technology services,STOXX Europe Total Market,Buy,Switzerland,2025-12-31,Internet software/Services,4.920913884007025
CATY,Cathay General Bancorp,51.51,USD,0.331125827814559,3.516881028938907,6.9781931464174445,3.5793283732153656,5.85696670776819,6.29385059843169,39.93480032599835,26.466977657746135,81.69312169312167,1167.943455284993,1.9171355464414255,2.3333830582750594,50.60819999999997,48.75682499999997,4.5548,USD,4.5373,USD,,,,,315124000,USD,363658000,USD,0.12559273564989262,0.059075924287649996,3448988792,USD,1.36,USD,0.8118524,Finance,"NASDAQ Composite, Russell 2000, NASDAQ Bank, Russell 3000, Mini-Russell 2000, STOXX Developed Markets 2400",Neutral,United States,2025-12-31,Regional banks,1.956135151155902
SONACOMS,Sona BLW Precision Forgings Ltd.,533.7,INR,3.6008929438027892,8.47560975609757,6.526946107784441,12.940429584170994,22.67555453396162,10.73762838468722,28.602409638554224,77.30897009966779,77.30897009966779,77.30897009966779,4.421383983046305,3.6836505537268964,512.0720000000002,476.59725000000026,0.1160908612,USD,0.1160873506,USD,106780164.9,USD,101928398.68,USD,70353945.26,USD,47821861.28,USD,0.05808223175280328,0.0368051801986252,3447852402.566052,USD,0.037446400000000005,USD,0.8812279,Producer manufacturing,"Nifty 500, Nifty Auto, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty EV & New Age Automotive, Nifty 500 Equal Weight, Nifty Transportation & Logistics, Nifty Mobility, Nifty 50 Value 20, Nifty 500 Multicap India Manufacturing 50:30:20, Nifty 500 Multicap Infrastructure 50:30:20, Nifty MidCap 150 Quality 50, Nifty 500 LargeMidSmall Equal-Cap",Buy,India,2025-03-31,Auto parts: OEM,5.383810520308203
